ano,semana,Estado,Bioma,Data,media_dias_sem_chuva,media_precipitacao,media_risco_fogo,uf_bioma,y_pred,aic,best_arima,Forecast
2024,35,ALAGOAS,MATA ATLÂNTICA,2024-08-27,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.2951105730291088
2024,36,ALAGOAS,MATA ATLÂNTICA,2024-09-03,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.2858389494446813
2024,37,ALAGOAS,MATA ATLÂNTICA,2024-09-10,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.2765673258602538
2024,38,ALAGOAS,MATA ATLÂNTICA,2024-09-17,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.1672957022758265
2024,39,ALAGOAS,MATA ATLÂNTICA,2024-09-24,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.2580240786913991
2024,40,ALAGOAS,MATA ATLÂNTICA,2024-10-01,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.2487524551069717
2024,41,ALAGOAS,MATA ATLÂNTICA,2024-10-08,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.2394808315225443
2024,42,ALAGOAS,MATA ATLÂNTICA,2024-10-15,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.2302092079381169
2024,43,ALAGOAS,MATA ATLÂNTICA,2024-10-22,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.2209375843536895
2024,44,ALAGOAS,MATA ATLÂNTICA,2024-10-29,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.211665960769262
2024,45,ALAGOAS,MATA ATLÂNTICA,2024-11-05,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.2023943371848347
2024,46,ALAGOAS,MATA ATLÂNTICA,2024-11-12,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.0931227136004073
2024,47,ALAGOAS,MATA ATLÂNTICA,2024-11-19,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.1338510900159795
2024,48,ALAGOAS,MATA ATLÂNTICA,2024-11-26,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.1745794664315523
2024,49,ALAGOAS,MATA ATLÂNTICA,2024-12-03,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.0
2024,50,ALAGOAS,MATA ATLÂNTICA,2024-12-10,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.1560362192626975
2024,51,ALAGOAS,MATA ATLÂNTICA,2024-12-17,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.12176459567827
2024,52,ALAGOAS,MATA ATLÂNTICA,2024-12-24,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.0
2024,1,ALAGOAS,MATA ATLÂNTICA,2024-12-31,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.0
2019,1,ALAGOAS,MATA ATLÂNTICA,2019-01-01,9.666666666666666,0.0,1.0,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2019,2,ALAGOAS,MATA ATLÂNTICA,2019-01-13,5.5,0.3,0.9333333333333332,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2019,4,ALAGOAS,MATA ATLÂNTICA,2019-01-24,10.25,0.0,0.9875,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2019,5,ALAGOAS,MATA ATLÂNTICA,2019-01-31,3.0,0.0,0.8888888888888888,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2019,7,ALAGOAS,MATA ATLÂNTICA,2019-02-14,6.125,5.275,0.8375,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2019,10,ALAGOAS,MATA ATLÂNTICA,2019-03-09,5.0,0.0,1.0,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2019,11,ALAGOAS,MATA ATLÂNTICA,2019-03-11,3.0,1.5,0.75,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2019,15,ALAGOAS,MATA ATLÂNTICA,2019-04-10,3.0,0.5,1.0,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2019,18,ALAGOAS,MATA ATLÂNTICA,2019-05-03,3.0,0.0,0.6,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2019,21,ALAGOAS,MATA ATLÂNTICA,2019-05-25,3.0,0.15000000000000002,1.0,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2019,29,ALAGOAS,MATA ATLÂNTICA,2019-07-17,30.0,0.0,0.9,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2019,33,ALAGOAS,MATA ATLÂNTICA,2019-08-18,17.0,0.0,0.95,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2019,34,ALAGOAS,MATA ATLÂNTICA,2019-08-20,41.0,0.0,1.0,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2019,37,ALAGOAS,MATA ATLÂNTICA,2019-09-10,40.375,0.025,0.975,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2019,38,ALAGOAS,MATA ATLÂNTICA,2019-09-21,120.0,0.0,1.0,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2019,39,ALAGOAS,MATA ATLÂNTICA,2019-09-28,58.0,0.0,1.0,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2019,40,ALAGOAS,MATA ATLÂNTICA,2019-10-03,63.0,0.0,1.0,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2019,41,ALAGOAS,MATA ATLÂNTICA,2019-10-07,62.5,0.0,1.0,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2019,43,ALAGOAS,MATA ATLÂNTICA,2019-10-21,86.76666666666667,0.0,1.0,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2019,44,ALAGOAS,MATA ATLÂNTICA,2019-10-28,78.0,0.0,1.0,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2019,45,ALAGOAS,MATA ATLÂNTICA,2019-11-04,69.71428571428571,0.0,0.9857142857142858,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2019,46,ALAGOAS,MATA ATLÂNTICA,2019-11-13,79.625,0.0,1.0,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2019,47,ALAGOAS,MATA ATLÂNTICA,2019-11-22,84.30952380952381,0.0,1.0,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2019,48,ALAGOAS,MATA ATLÂNTICA,2019-11-26,74.25,0.05,1.0,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2019,49,ALAGOAS,MATA ATLÂNTICA,2019-12-03,87.26666666666667,0.0,1.0,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2019,50,ALAGOAS,MATA ATLÂNTICA,2019-12-11,91.44444444444444,0.044444444444444446,1.0,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2019,51,ALAGOAS,MATA ATLÂNTICA,2019-12-22,44.0,0.0,1.0,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2019,52,ALAGOAS,MATA ATLÂNTICA,2019-12-24,68.0,0.0,1.0,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2020,2,ALAGOAS,MATA ATLÂNTICA,2020-01-07,4.2,0.0,0.99,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2020,3,ALAGOAS,MATA ATLÂNTICA,2020-01-15,11.645833333333334,0.15,0.9625,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2020,4,ALAGOAS,MATA ATLÂNTICA,2020-01-21,17.0,0.7999999999999999,0.9,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2020,5,ALAGOAS,MATA ATLÂNTICA,2020-01-27,3.6666666666666665,0.19999999999999998,0.9833333333333334,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2020,6,ALAGOAS,MATA ATLÂNTICA,2020-02-03,1.5,0.45,0.85,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2020,8,ALAGOAS,MATA ATLÂNTICA,2020-02-17,4.333333333333333,0.0,0.9,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2020,9,ALAGOAS,MATA ATLÂNTICA,2020-02-26,5.333333333333333,0.03333333333333333,0.9666666666666667,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2020,10,ALAGOAS,MATA ATLÂNTICA,2020-03-03,12.333333333333334,0.03333333333333333,0.9333333333333332,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2020,11,ALAGOAS,MATA ATLÂNTICA,2020-03-15,7.0,1.75,1.0,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2020,12,ALAGOAS,MATA ATLÂNTICA,2020-03-22,2.0,0.0,0.5,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2020,19,ALAGOAS,MATA ATLÂNTICA,2020-05-09,2.0,0.2,0.7,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2020,27,ALAGOAS,MATA ATLÂNTICA,2020-07-03,18.0,0.0,1.0,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2020,34,ALAGOAS,MATA ATLÂNTICA,2020-08-18,64.0,0.0,1.0,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2020,35,ALAGOAS,MATA ATLÂNTICA,2020-08-27,27.0,0.0,0.9,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2020,39,ALAGOAS,MATA ATLÂNTICA,2020-09-21,17.0,0.0,1.0,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2020,40,ALAGOAS,MATA ATLÂNTICA,2020-09-30,4.0,0.0,1.0,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2020,41,ALAGOAS,MATA ATLÂNTICA,2020-10-07,12.666666666666666,0.0,1.0,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2020,42,ALAGOAS,MATA ATLÂNTICA,2020-10-12,16.0,0.0,1.0,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2020,43,ALAGOAS,MATA ATLÂNTICA,2020-10-23,79.5,0.0,1.0,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2020,44,ALAGOAS,MATA ATLÂNTICA,2020-11-01,6.0,0.0,1.0,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2020,45,ALAGOAS,MATA ATLÂNTICA,2020-11-06,41.0,0.03333333333333333,0.9666666666666667,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2020,47,ALAGOAS,MATA ATLÂNTICA,2020-11-17,3.0,0.4,0.9,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2020,50,ALAGOAS,MATA ATLÂNTICA,2020-12-10,15.0,0.0,1.0,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2020,51,ALAGOAS,MATA ATLÂNTICA,2020-12-17,34.666666666666664,0.0,1.0,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2020,52,ALAGOAS,MATA ATLÂNTICA,2020-12-21,25.5,0.0,1.0,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2020,53,ALAGOAS,MATA ATLÂNTICA,2020-12-28,3.0,0.0,1.0,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2021,1,ALAGOAS,MATA ATLÂNTICA,2021-01-06,13.083333333333334,0.21666666666666665,1.0,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2021,2,ALAGOAS,MATA ATLÂNTICA,2021-01-16,0.0,0.0,1.0,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2021,3,ALAGOAS,MATA ATLÂNTICA,2021-01-22,0.0,0.3,1.0,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2021,5,ALAGOAS,MATA ATLÂNTICA,2021-02-01,3.6666666666666665,0.06666666666666667,0.9583333333333334,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2021,6,ALAGOAS,MATA ATLÂNTICA,2021-02-09,11.0,0.0,1.0,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2021,7,ALAGOAS,MATA ATLÂNTICA,2021-02-16,11.75,0.625,0.975,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2021,9,ALAGOAS,MATA ATLÂNTICA,2021-03-03,29.5,0.0,1.0,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2021,10,ALAGOAS,MATA ATLÂNTICA,2021-03-09,19.5,0.0,0.9,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2021,11,ALAGOAS,MATA ATLÂNTICA,2021-03-16,29.666666666666668,0.03333333333333333,1.0,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2021,13,ALAGOAS,MATA ATLÂNTICA,2021-03-30,0.0,1.3,1.0,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2021,14,ALAGOAS,MATA ATLÂNTICA,2021-04-08,4.0,0.0,0.85,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2021,15,ALAGOAS,MATA ATLÂNTICA,2021-04-13,5.0,5.4,1.0,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2021,20,ALAGOAS,MATA ATLÂNTICA,2021-05-17,3.0,0.0,1.0,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2021,34,ALAGOAS,MATA ATLÂNTICA,2021-08-25,17.0,0.0,1.0,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2021,35,ALAGOAS,MATA ATLÂNTICA,2021-08-30,23.25,0.0,0.9,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2021,38,ALAGOAS,MATA ATLÂNTICA,2021-09-26,48.0,0.0,1.0,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2021,39,ALAGOAS,MATA ATLÂNTICA,2021-09-28,51.0,0.0,1.0,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2021,40,ALAGOAS,MATA ATLÂNTICA,2021-10-10,54.0,0.0,1.0,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2021,41,ALAGOAS,MATA ATLÂNTICA,2021-10-17,63.0,0.0,0.9,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2021,42,ALAGOAS,MATA ATLÂNTICA,2021-10-19,70.5,0.0,1.0,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2021,43,ALAGOAS,MATA ATLÂNTICA,2021-10-26,7.0,0.0,1.0,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2021,45,ALAGOAS,MATA ATLÂNTICA,2021-11-09,2.5,0.0,1.0,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2021,46,ALAGOAS,MATA ATLÂNTICA,2021-11-16,4.0,0.0,1.0,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2021,47,ALAGOAS,MATA ATLÂNTICA,2021-11-22,13.833333333333334,0.26666666666666666,1.0,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2021,48,ALAGOAS,MATA ATLÂNTICA,2021-12-02,4.0,0.0,1.0,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2021,50,ALAGOAS,MATA ATLÂNTICA,2021-12-13,7.0,0.0,1.0,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2021,51,ALAGOAS,MATA ATLÂNTICA,2021-12-24,0.0,1.4,0.9,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2022,1,ALAGOAS,MATA ATLÂNTICA,2022-01-05,0.5,0.05,0.95,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2022,2,ALAGOAS,MATA ATLÂNTICA,2022-01-16,3.0,0.0,1.0,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2022,3,ALAGOAS,MATA ATLÂNTICA,2022-01-18,4.0,0.1,0.5,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2022,5,ALAGOAS,MATA ATLÂNTICA,2022-02-04,3.5,0.0,1.0,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2022,7,ALAGOAS,MATA ATLÂNTICA,2022-02-15,10.125,0.025,0.975,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2022,11,ALAGOAS,MATA ATLÂNTICA,2022-03-15,1.5,0.05,0.85,ALAGOAS_MATA ATLÂNTICA,0.8297363895553683,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2022,17,ALAGOAS,MATA ATLÂNTICA,2022-05-01,2.0,0.0,1.0,ALAGOAS_MATA ATLÂNTICA,0.8590373273807115,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2022,36,ALAGOAS,MATA ATLÂNTICA,2022-09-09,14.0,0.0,0.98,ALAGOAS_MATA ATLÂNTICA,0.9210681822551644,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2022,37,ALAGOAS,MATA ATLÂNTICA,2022-09-14,24.0,0.0,0.91,ALAGOAS_MATA ATLÂNTICA,0.41643237046295073,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2022,39,ALAGOAS,MATA ATLÂNTICA,2022-09-28,44.0,0.0,1.0,ALAGOAS_MATA ATLÂNTICA,0.611796558670737,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2022,42,ALAGOAS,MATA ATLÂNTICA,2022-10-21,8.0,0.0,0.92,ALAGOAS_MATA ATLÂNTICA,0.9071607468785234,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2022,43,ALAGOAS,MATA ATLÂNTICA,2022-10-28,0.0,0.0,1.0,ALAGOAS_MATA ATLÂNTICA,0.9025249350863095,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2022,47,ALAGOAS,MATA ATLÂNTICA,2022-11-27,0.0,0.0,0.9550000000000001,ALAGOAS_MATA ATLÂNTICA,0.7978891232940958,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2022,50,ALAGOAS,MATA ATLÂNTICA,2022-12-18,12.0,0.0,0.7,ALAGOAS_MATA ATLÂNTICA,0.893253311501882,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2022,51,ALAGOAS,MATA ATLÂNTICA,2022-12-20,9.5,0.0,1.0,ALAGOAS_MATA ATLÂNTICA,0.8886174997096683,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",
2022,52,ALAGOAS,MATA ATLÂNTICA,2022-12-27,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.8297363895553683
2023,1,ALAGOAS,MATA ATLÂNTICA,2023-01-03,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.8590373273807115
2023,2,ALAGOAS,MATA ATLÂNTICA,2023-01-10,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.9210681822551644
2023,3,ALAGOAS,MATA ATLÂNTICA,2023-01-17,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.41643237046295073
2023,4,ALAGOAS,MATA ATLÂNTICA,2023-01-24,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.611796558670737
2023,5,ALAGOAS,MATA ATLÂNTICA,2023-01-31,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.9071607468785234
2023,6,ALAGOAS,MATA ATLÂNTICA,2023-02-07,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.9025249350863095
2023,7,ALAGOAS,MATA ATLÂNTICA,2023-02-14,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.7978891232940958
2023,8,ALAGOAS,MATA ATLÂNTICA,2023-02-21,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.893253311501882
2023,9,ALAGOAS,MATA ATLÂNTICA,2023-02-28,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.8886174997096683
2023,10,ALAGOAS,MATA ATLÂNTICA,2023-03-07,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.8839816879174546
2023,11,ALAGOAS,MATA ATLÂNTICA,2023-03-14,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.8793458761252408
2023,12,ALAGOAS,MATA ATLÂNTICA,2023-03-21,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.8747100643330271
2023,13,ALAGOAS,MATA ATLÂNTICA,2023-03-28,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.8700742525408134
2023,14,ALAGOAS,MATA ATLÂNTICA,2023-04-04,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.8321051074152663
2023,15,ALAGOAS,MATA ATLÂNTICA,2023-04-11,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.760802628956386
2023,16,ALAGOAS,MATA ATLÂNTICA,2023-04-18,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.8561668171641722
